Jour;Mois;Puissance moyenne journalière de l'injection RTE (W);Puissance moyenne journalière du refoulement RTE (W);Puissance moyenne journalière du soutirage net vers autres GRD (W);Puissance moyenne journalière des pertes modélisées (W);Puissance moyenne journalière de la consommation totale (W);Puissance moyenne journalière de la consommation totale HTA (W);Puissance moyenne journalière de la consommation télérelevée HTA (W);Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);Puissance moyenne journalière de la consommation profilée HTA (W);Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);Puissance moyenne journalière de la production totale (W);Puissance moyenne journalière de la production télérelevée totale (W);Puissance moyenne journalière de la production profilée totale (W);Puissance moyenne journalière de la production photovoltaïque totale (W);Puissance moyenne journalière de la production éolienne totale (W);Puissance moyenne journalière de la production cogénération totale (W);Puissance moyenne journalière de la production autres totale (W);Puissance moyenne journalière de la production photovoltaïque profilée (W);Puissance moyenne journalière de la production cogénération profilée (W);Puissance moyenne journalière de la production hydraulique profilée (W);Puissance moyenne journalière de la production autres profilée (W);Température moyenne journalière réalisée lissée (°C);Température moyenne journalière normale lissée (°C);Pseudo rayonnement
2022-01-01;1;35069618083.0;1919454167.0;324651441.0;3121966518.0;37429913584.0;8101920972.0;7850539767.0;1768565802;6564618;182031768;251381205.0;2418809517.0;4245250895.0;20706770011.0;7726367627.0;7429002525.0;297365101.0;960409835.0;3603860343.0;1547135802.0;1614961646.0;289134412.0;351271.0;5820393.0;2059025.0;10.6;4.8;68
2022-01-02;1;35493597021.0;5792614625.0;287492823.0;3227201881.0;38744742504.0;8422687458.0;8171402076.0;1818416007;5990615;190549826;251285382.0;2449499233.0;4350486143.0;21507113222.0;12558454814.0;12397559956.0;160894858.0;546796459.0;8869290323.0;1548172387.0;1594195645.0;152610380.0;351271.0;5872782.0;2060425.0;10.6;4.8;31
2022-01-04;1;44733228958.0;3474955875.0;380037836.0;3495804952.0;47132209688.0;13755691189.0;13444636191.0;2594800616;6251877;188605625;311054998.0;3465898692.0;5686191097.0;21434770592.0;9749779393.0;9609020119.0;140759274.0;426560640.0;6154085207.0;1568406212.0;1600727334.0;132377741.0;343895.0;5947820.0;2089818.0;10.0;4.8;21
2022-01-05;1;50089774458.0;2304616667.0;465343191.0;4073332429.0;52123038141.0;14355972185.0;14027822568.0;2781277538;6293791;232871204;328149617.0;3682259066.0;6068897724.0;24995466633.0;8876555970.0;8618242786.0;258313183.0;901045079.0;4796617818.0;1589896027.0;1588997045.0;249932160.0;336739.0;5956606.0;2087679.0;7.7;4.8;61
2022-01-09;1;45222229167.0;3335794208.0;425839229.0;4057220358.0;46812789156.0;9796634995.0;9515309737.0;2124414117;6049883;248752779;281325258.0;2855692282.0;5160887521.0;26620357579.0;9409413786.0;9298902449.0;110511336.0;369640648.0;5889897600.0;1602399933.0;1547475604.0;99097876.0;345778.0;5969045.0;5098637.0;6.4;4.8;23
2022-01-10;1;53177061104.0;568917146.0;532982985.0;4219980147.0;52990489309.0;14145736661.0;13809789610.0;2880430268;6256184;237865719;335947051.0;3789721879.0;6122850462.0;25807628135.0;5135308484.0;5003815232.0;131493252.0;463283489.0;1269904854.0;1984966785.0;1417153356.0;123148070.0;353152.0;5868169.0;2123861.0;6.1;4.8;30
2022-01-14;1;59537152313.0;322346250.0;564695565.0;4955816046.0;58822611937.0;14618147854.0;14257577867.0;3028707830;6477647;287361022;360569987.0;4221686902.0;6874261366.0;29785969317.0;5128317485.0;4779486386.0;348831099.0;1189358991.0;672586937.0;1697877537.0;1568494020.0;340452349.0;359486.0;5875313.0;2143951.0;3.0;4.9;76
2022-01-15;1;55915772479.0;447137625.0;544007392.0;5041177083.0;55011666880.0;11273523660.0;10965386334.0;2564848791;6355171;302812234;308137326.0;3634590263.0;6234390623.0;30995146139.0;5128216501.0;4813371071.0;314845430.0;1186177204.0;737674461.0;1657942106.0;1546422730.0;306474809.0;359965.0;5872807.0;2137848.0;2.5;5.0;62
2022-01-20;1;55361382667.0;1217872938.0;527845332.0;4572367172.0;56375936715.0;14964787859.0;14602227887.0;2972053181;6250135;259710769;362559972.0;4149647865.0;6600347599.0;27423139308.0;7332639490.0;7095410737.0;237228753.0;773748800.0;3443232461.0;1654472610.0;1461185619.0;226646084.0;361104.0;5896230.0;4325336.0;4.5;5.2;55
2022-01-23;1;50764696438.0;916257479.0;492774470.0;4602326053.0;51006672892.0;10154569730.0;9857156641.0;2270867445;5898714;286031874;297413089.0;3096910795.0;5520598639.0;29671795693.0;6253334457.0;5962347680.0;290986777.0;1134661202.0;2095912916.0;1668870064.0;1353890275.0;280393564.0;368077.0;5880079.0;4345058.0;3.7;5.3;47
2022-01-25;1;60452751875.0;307430542.0;575283905.0;4995520750.0;59583793223.0;15229219696.0;14850020729.0;3133290118;6283976;288535488;379198967.0;4382987564.0;6907632158.0;29635844223.0;5009276545.0;4673446819.0;335829726.0;1211629717.0;245764598.0;2174525214.0;1377357016.0;325119176.0;359116.0;6006839.0;4344596.0;2.7;5.4;56
2022-01-26;1;60666165292.0;431474000.0;574191983.0;5050207699.0;59948286019.0;15201475021.0;14825453871.0;3104633886;6205440;299396375;376021150.0;4329481015.0;6870631003.0;30136463278.0;5337994409.0;5049144121.0;288850288.0;1109761713.0;653820054.0;2183302331.0;1391110311.0;278139005.0;358756.0;6004135.0;4348391.0;2.5;5.4;48
2022-02-11;2;48911646646.0;1022505438.0;458231010.0;3874765622.0;50339360802.0;13989410905.0;13671271656.0;2690737462;5736421;225011789;318139249.0;3760149610.0;5915705663.0;23752608951.0;6783216226.0;6335659004.0;447557222.0;1471982530.0;2170755582.0;1668833220.0;1471644894.0;438978203.0;358978.0;6273009.0;1947032.0;6.9;6.3;66
2022-02-27;2;40486873354.0;3682318104.0;392114190.0;3673540478.0;43831805303.0;9676448230.0;9415641606.0;2054955719;5036209;237465444;260806624.0;2729460087.0;4774490680.0;24353948935.0;11092904722.0;10471464754.0;621439969.0;1960184313.0;6003155153.0;1661069024.0;1468496233.0;612749583.0;338284.0;6425779.0;1926323.0;6.9;7.3;84
2022-03-01;3;46218558979.0;988296438.0;457255436.0;3538850742.0;47988728541.0;14306025881.0;13988998378.0;2664140648;5199610;205480779;317027503.0;3613266854.0;5569857769.0;21624757001.0;6754572177.0;6252578617.0;501993560.0;1769825200.0;1680530882.0;1836206407.0;1468009688.0;493848119.0;377357.0;5818897.0;1949187.0;7.7;7.4;53
2022-03-10;3;43174218958.0;2082036146.0;403367575.0;3276275524.0;45679743571.0;14071160704.0;13758491336.0;2567889721;4883366;189484931;312669368.0;3520348202.0;5351437862.0;19974538787.0;8267203859.0;7824096315.0;443107544.0;1409072093.0;4228815443.0;1247029877.0;1382286446.0;434944514.0;341119.0;5772990.0;2048920.0;8.6;8.1;48
2022-03-13;3;38355102292.0;4077067354.0;343461203.0;3280988573.0;40349845401.0;9378630321.0;9130238478.0;1897080637;4577555;212705849;248391843.0;2550182923.0;4442490650.0;21864177465.0;9696260240.0;9441380640.0;254879599.0;814546018.0;6898099390.0;606727209.0;1376887622.0;246846879.0;347979.0;5671801.0;2012940.0;9.0;8.4;24
2022-04-20;4;34436646229.0;1931849500.0;264771027.0;2180369958.0;36395453278.0;13119620060.0;12855602000.0;2155619045;3271584;127193507;264018060.0;2841324067.0;4179520147.0;13968904868.0;6335797533.0;5804557616.0;531239917.0;1374038378.0;3323804405.0;176502988.0;1461451762.0;521336544.0;69308.0;7344174.0;2489892.0;13.3;12.7;27
2022-04-28;4;32023388583.0;2573770250.0;244212590.0;2049352231.0;35167478352.0;13187555680.0;12919274871.0;2139934475;3155466;113549762;268280809.0;2800194248.0;4068085143.0;12855003579.0;8011424840.0;7222194466.0;789230375.0;2459559620.0;3770309624.0;190986610.0;1590568987.0;780023460.0;40615.0;7193532.0;1972767.0;14.1;13.8;46
2022-05-01;5;26240491938.0;1774612688.0;215690127.0;2027578108.0;28374060162.0;8099798655.0;7865488894.0;1504938915;2948306;125019589;234309761.0;2027661319.0;3222431550.0;13391261828.0;6151449147.0;5227246221.0;924202926.0;2911515367.0;1596485213.0;91859795.0;1551588772.0;916364872.0;40371.0;5956177.0;1841506.0;13.8;14.2;61
2022-05-09;5;30343689083.0;1416627396.0;233245653.0;1872459750.0;32681332491.0;12717591716.0;12444312544.0;2118655169;2722610;102490837;273279172.0;2649449761.0;3642712250.0;11447710148.0;5859976207.0;4888715216.0;971260992.0;3131757691.0;1154626228.0;150182919.0;1423409370.0;963360465.0;20320.0;6114104.0;1766102.0;17.1;15.2;85
2022-05-14;5;26417221792.0;1459210792.0;191312408.0;1805391955.0;28666729405.0;9850776288.0;9609857309.0;1741160885;2747360;105520265;240918979.0;2325388978.0;3435909930.0;11205225698.0;5705422769.0;4751389059.0;954033710.0;3086664123.0;1094018970.0;88910331.0;1435829345.0;946215408.0;20327.0;6031117.0;1766858.0;18.2;15.8;66
2022-06-02;6;30853306167.0;1804128438.0;224132235.0;1848836802.0;33509616493.0;13705878884.0;13444104443.0;2220766382;2635259;98301599;261774441.0;2827478548.0;3808600990.0;10845954831.0;6533407801.0;5642136684.0;891271117.0;2837291022.0;2351734665.0;114572537.0;1229809577.0;884278261.0;33024.0;5033279.0;1926554.0;18.4;17.9;51
2022-06-07;6;29727864229.0;2273567500.0;209285857.0;1830165460.0;32603565155.0;13116517176.0;12849442788.0;2144772945;2602203;98060707;267074388.0;2804482083.0;3713779941.0;10723350101.0;7188719744.0;6391204946.0;797514797.0;2633095139.0;3216228517.0;140523529.0;1198872558.0;790783159.0;46762.0;4770988.0;1913888.0;19.2;18.4;41
2022-06-08;6;30284200938.0;2659647646.0;202454765.0;1831478946.0;33124730563.0;13536750821.0;13266986521.0;2115372456;2554772;103650150;269764300.0;2771736084.0;3697060536.0;10897605745.0;7534110983.0;6940484487.0;593626496.0;1762726811.0;4437807093.0;156403565.0;1177173514.0;586907536.0;46758.0;4766845.0;1905358.0;18.6;18.5;27
2022-06-11;6;26799499667.0;1233236833.0;202652900.0;1787029420.0;28907167347.0;10162009886.0;9931458385.0;1767204305;2522727;106521077;230551501.0;2373874736.0;3451937356.0;11043097259.0;5330586834.0;4300623278.0;1029963556.0;3311633024.0;808249158.0;70736738.0;1139967914.0;1023258151.0;46786.0;4753095.0;1905524.0;20.1;18.8;85
2022-06-14;6;31556220833.0;1631450104.0;228786207.0;1881167969.0;34228968622.0;14099968216.0;13820249886.0;2323704232;2531408;99209499;279718330.0;2872579436.0;3900792309.0;10930183522.0;6414152070.0;5375994508.0;1038157562.0;3275955003.0;1979439227.0;104923051.0;1053834789.0;1031677587.0;21871.0;4545262.0;1912842.0;21.2;19.1;86
2022-06-21;6;32570556583.0;1361438042.0;246550655.0;1889435900.0;34424338659.0;14220549393.0;13936032633.0;2335989681;2574184;98011854;284516760.0;2899972654.0;3976756330.0;10890484563.0;5351206673.0;4629499688.0;721706985.0;2192050931.0;1995707135.0;141014925.0;1022433682.0;715666326.0;24430.0;4087109.0;1929120.0;23.0;19.7;37
2022-06-29;6;31224601625.0;1058000771.0;240048705.0;1833689242.0;33342486785.0;13758111962.0;13469181782.0;2177520964;2455087;104365642;288930180.0;2864945893.0;3702098063.0;10732989175.0;5249623878.0;4379956569.0;869667310.0;2988259476.0;1011214141.0;131284508.0;1118865754.0;863721300.0;33546.0;3762493.0;2149971.0;20.1;20.4;66
2022-07-05;7;31283668271.0;1613985917.0;240376799.0;1972908433.0;34058144755.0;14056032151.0;13737843695.0;2299945262;2569537;100062593;318188456.0;2910257483.0;3891634253.0;10797643477.0;6601747634.0;5531349273.0;1070398361.0;3404988011.0;2026211036.0;129478279.0;1041070308.0;1066980166.0;30967.0;1317799.0;2069429.0;21.0;20.8;88
2022-07-17;7;26239459625.0;2357568083.0;186882671.0;1937672978.0;28940835270.0;9710266901.0;9444068591.0;1824315878;2533375;109938683;266198310.0;2223792576.0;3316768346.0;11753219510.0;7183499378.0;6165066235.0;1018433143.0;3294828784.0;2875500360.0;35613055.0;977557179.0;1014743962.0;13343.0;1194056.0;2481781.0;25.4;21.5;91
2022-07-29;7;31091124542.0;833484292.0;251166296.0;1944552914.0;32541377615.0;12762868581.0;12463963289.0;2215366964;2781074;99375052;298905292.0;2900835006.0;3887551249.0;10672599689.0;4479456576.0;3767408562.0;712048014.0;2225787162.0;1106010535.0;139666395.0;1007992484.0;708340850.0;11596.0;1072327.0;2623241.0;22.7;21.7;45
2022-07-31;7;25219963063.0;1887598833.0;206912259.0;1873734279.0;27638830322.0;9138447811.0;8880359140.0;1737932656;2657096;107360928;258088671.0;2149315753.0;3195193882.0;11307922196.0;6387112631.0;5428537810.0;958574822.0;3183247404.0;2165853887.0;51172054.0;986839287.0;954031857.0;11596.0;1115240.0;3416129.0;23.7;21.7;81
2022-08-13;8;26924294313.0;1980181146.0;218158984.0;1947878695.0;29122272074.0;9762880371.0;9516879603.0;1962958731;2964188;107094246;246000768.0;2457290914.0;3566728763.0;11262354861.0;6344196586.0;5429402235.0;914794352.0;2887125714.0;2442861033.0;50171997.0;964037843.0;911215993.0;8618.0;1052418.0;2517323.0;26.6;21.2;80
2022-08-24;8;31459949854.0;976040292.0;257219207.0;1943666340.0;33103211148.0;13423842578.0;13155494484.0;2216303415;3152342;106347854;268348094.0;2664940038.0;3797462515.0;10891162406.0;4820187133.0;3925940415.0;894246718.0;2953963344.0;813731266.0;147367054.0;905125469.0;890699833.0;8603.0;1032937.0;2505345.0;23.6;20.3;75
2022-08-25;8;31178410833.0;1640857646.0;248939801.0;1945153200.0;33163409832.0;13439039464.0;13171586241.0;2220455555;3212230;103053400;267453223.0;2692244879.0;3832331665.0;10873072641.0;5819949647.0;5136317895.0;683631752.0;2361297405.0;2401265465.0;120837196.0;936549581.0;680088789.0;8603.0;1036962.0;2497398.0;23.8;20.2;48
2022-09-21;9;30776784083.0;1509200229.0;249980798.0;1923624014.0;32716497075.0;13176341476.0;12923450052.0;2074694280;3888433;116597973;252891424.0;2625984451.0;3746949120.0;10972041343.0;5622518034.0;4763657765.0;858860268.0;2749828722.0;1795254764.0;179123638.0;898310909.0;854728992.0;17858.0;1198526.0;2914893.0;15.5;16.9;93
2022-09-22;9;31341179354.0;984452792.0;267923889.0;1924492861.0;32767360209.0;13223839315.0;12968311139.0;2110912303;4028446;109495015;255528176.0;2683040119.0;3822404982.0;10813640029.0;4603050397.0;3763735395.0;839315002.0;2686597304.0;773573369.0;233884613.0;908995111.0;835172858.0;17874.0;1202667.0;2921603.0;15.5;16.7;89
2022-11-03;11;31621871792.0;5108819458.0;215973961.0;2343327221.0;34782401509.0;12765614991.0;12524491516.0;2076647222;5126789;141641330;241123475.0;2684150225.0;4116937200.0;12992283753.0;10828650359.0;10680340038.0;148310321.0;439744089.0;8189438642.0;923386903.0;1276080725.0;143382381.0;216937.0;3050253.0;1660751.0;13.8;10.9;27
2022-11-06;11;29250439708.0;4941757917.0;223557570.0;2654265681.0;32387354184.0;8500280146.0;8290340101.0;1587008309;4946121;197391890;209940045.0;2081680044.0;3595055668.0;16420992005.0;10956495643.0;10617172891.0;339322753.0;1215159376.0;7472153316.0;937231089.0;1331951863.0;334355504.0;218020.0;3076975.0;1672254.0;11.2;10.4;49
2022-11-08;11;33202146667.0;6573578896.0;223889438.0;2551957678.0;37066528501.0;13164800399.0;12909902927.0;2219451900;5249521;161674754;254897472.0;2841367548.0;4423116448.0;14250867932.0;13213807847.0;12976842062.0;236965784.0;710148844.0;10169822824.0;1024844195.0;1308991983.0;231757113.0;213373.0;3306682.0;1688617.0;12.9;10.1;30
2022-11-13;11;30535593583.0;851071021.0;302546975.0;2603893149.0;31765547981.0;8422817998.0;8214997254.0;1596775520;5004115;194292358;207820744.0;2075383736.0;3571725782.0;15899548473.0;4987465543.0;4624658572.0;362806970.0;1183166980.0;1525797313.0;1069105070.0;1209396179.0;357518929.0;228411.0;3343528.0;1716102.0;11.6;9.4;64
2022-11-24;11;40081680792.0;4299175479.0;314304512.0;3246909818.0;43340877455.0;13588024765.0;13306987251.0;2480527742;5875898;230330209;281037514.0;3281637166.0;5089047276.0;18665434398.0;11119586473.0;10861633502.0;257952971.0;863324833.0;7576319030.0;1170658588.0;1509284022.0;252264915.0;286825.0;3652164.0;1749067.0;9.4;7.8;52
2022-11-25;11;40334471438.0;1709970438.0;359625708.0;3189734154.0;42241998684.0;12988020670.0;12720014661.0;2400666922;5951397;228528639;268006009.0;3236082801.0;4996381327.0;18386366927.0;7166857546.0;6911948493.0;254909054.0;845375890.0;3555844566.0;1272239085.0;1493398006.0;249213565.0;286540.0;3662412.0;1746536.0;9.4;7.7;63
2022-11-28;11;42199239146.0;1163495750.0;379506308.0;3332203442.0;43382926242.0;13006194547.0;12728518062.0;2483123560;5829393;242890237;277676485.0;3222370856.0;4949586530.0;19472931120.0;6058892597.0;5900655810.0;158236787.0;512762002.0;2831699849.0;1359064124.0;1355366622.0;152582587.0;279174.0;3627563.0;1747463.0;8.6;7.3;30
2022-12-13;12;58313629563.0;1637674375.0;524118556.0;5148744427.0;58677319032.0;14554412019.0;14220403550.0;3117128581;7201828;407485202;334008469.0;4095332856.0;6773677516.0;29722081030.0;7674226828.0;7499891447.0;174335381.0;433227401.0;3749199317.0;2117910940.0;1373889170.0;167809199.0;313545.0;4555188.0;1657449.0;1.0;5.7;36
2022-12-14;12;55461047646.0;559776083.0;492862634.0;4699170176.0;55120789622.0;14207159375.0;13884468894.0;2920614603;6905536;381054632;322690481.0;3874216915.0;6340055154.0;27390783406.0;5411550870.0;5275898082.0;135652788.0;479098740.0;1445470574.0;2106198429.0;1380783127.0;129097739.0;306681.0;4578158.0;1670210.0;2.3;5.6;32
2022-12-31;12;31311333104.0;9778937771.0;187978948.0;3020319059.0;35117258318.0;8040184215.0;8034941827.0;4099494339;5821003;240633332;5242388.0;30476308.0;4125401708.0;18575247412.0;16793160991.0;16737373094.0;55787897.0;658088739.0;13120434168.0;1353957262.0;1660680822.0;52462857.0;331317.0;1421105.0;1572617.0;11.8;4.8;29
2022-01-07;1;52256882396.0;4192103500.0;463822786.0;4490186183.0;55237180732.0;14245557519.0;13905157920.0;2886677548;6522196;254023464;340399599.0;3895163250.0;6507359133.0;27441877622.0;12126410806.0;11922321446.0;204089360.0;741906640.0;8204130104.0;1635349526.0;1545024536.0;195673326.0;345433.0;5957988.0;2112613.0;5.6;4.8;54
2022-01-18;1;57316346271.0;1165864146.0;538252085.0;4726586405.0;57522447648.0;15002758080.0;14632791829.0;3029948623;6361579;269734517;369966251.0;4238365039.0;6748638260.0;28226641550.0;6636804014.0;6396011301.0;240792713.0;799804852.0;2399649083.0;1933947469.0;1503402610.0;230227635.0;362051.0;5892088.0;4310939.0;3.7;5.1;46
2022-01-19;1;57137452771.0;973595146.0;543310619.0;4680500767.0;57135042972.0;14955812516.0;14592568742.0;2965768449;6186929;274437233;363243774.0;4129400955.0;6588716852.0;28214720039.0;6194996734.0;6064603906.0;130392828.0;431332331.0;2558661108.0;1720128153.0;1484875142.0;119830076.0;361832.0;5890075.0;4310845.0;4.0;5.1;28
2022-01-27;1;58573605063.0;1412480625.0;543952630.0;4969893436.0;59329231756.0;15089235534.0;14712665105.0;3093872266;6221099;286749566;376570429.0;4370113784.0;6906863895.0;29576175612.0;7681953385.0;7395160516.0;286792869.0;1023101453.0;3082809552.0;2157874778.0;1418167602.0;276090095.0;355673.0;6002456.0;4344645.0;2.8;5.5;43
2022-01-28;1;56776337083.0;832310750.0;552250256.0;4689790016.0;56793659768.0;14454477153.0;14098122819.0;2934017179;6169944;270028116;356354334.0;4191546041.0;6673904927.0;28263516408.0;6091673707.0;5853927607.0;237746099.0;872480135.0;1650503655.0;2151886949.0;1416802967.0;227013668.0;358547.0;6017371.0;4356514.0;3.8;5.5;41
2022-01-30;1;46375769583.0;1054597396.0;471257094.0;4050462614.0;46809612684.0;9860158508.0;9576800975.0;2113381860;5672481;251694386;283357533.0;2944774389.0;5173676926.0;26460254134.0;6010160205.0;5746778560.0;263381645.0;897502873.0;2151101285.0;1639668145.0;1321887902.0;255025903.0;361421.0;6017358.0;1976963.0;5.7;5.6;53
2022-02-12;2;45959646646.0;1789057854.0;453950051.0;4091916422.0;48205444991.0;10823872333.0;10549633241.0;2349781909;5629450;252006515;274239092.0;3282019789.0;5560441703.0;25931693292.0;8580722673.0;8090362193.0;490360480.0;1578742724.0;3897468843.0;1644785100.0;1459726006.0;481775055.0;361484.0;6269802.0;1954139.0;6.0;6.4;68
2022-02-17;2;41063310896.0;6841152833.0;353387344.0;3259070057.0;45531510819.0;14023853465.0;13717093345.0;2481734711;5314507;180974580;306760120.0;3432891948.0;5380648363.0;20026093244.0;14921810158.0;14581691307.0;340118851.0;1069157291.0;10581531999.0;1629450208.0;1641670660.0;331224288.0;346978.0;6362712.0;2184873.0;10.3;6.7;49
2022-02-22;2;44080639604.0;4134442125.0;398182335.0;3538255910.0;48028762723.0;14301720608.0;13989631596.0;2637594101;5398317;200770973;312089012.0;3526098259.0;5645286179.0;21711894286.0;12019003489.0;11663011443.0;355992045.0;1347534614.0;7436273042.0;1645281088.0;1589914744.0;347095150.0;331786.0;6422720.0;2142389.0;9.4;7.0;51
2022-02-25;2;45474863604.0;2432007375.0;427810301.0;3669275292.0;48593247909.0;13802284425.0;13494357467.0;2615815091;5445114;215910672;307926958.0;3579712192.0;5666543118.0;22707537298.0;9647477274.0;9064307718.0;583169555.0;1948839996.0;4404117160.0;1692808110.0;1601712007.0;574256130.0;335130.0;6433509.0;2144786.0;8.0;7.2;77
2022-02-28;2;45348472188.0;1660334667.0;447423984.0;3628804865.0;48170125875.0;13727708891.0;13411308729.0;2679567486;5160869;215466915;316400162.0;3571679716.0;5419271708.0;22551270291.0;8558217205.0;7904189332.0;654027872.0;2179498304.0;2905755829.0;1985238443.0;1487724628.0;644978458.0;328656.0;6788707.0;1932052.0;7.2;7.4;81
2022-03-07;3;47049788750.0;3310729271.0;426454198.0;3953708747.0;50879590424.0;13867740767.0;13543457343.0;2824786707;5037572;241025759;324283424.0;3730152824.0;5734655345.0;24476191450.0;11520693890.0;10815526595.0;705167295.0;2323429420.0;5777662501.0;1986426891.0;1433175078.0;696979153.0;339512.0;5807930.0;2040700.0;5.8;7.9;93
2022-03-12;3;38849075542.0;3695975125.0;354925035.0;3251607355.0;41253675645.0;10281599465.0;10030936348.0;2067254687;4767045;204028630;250663117.0;2907200158.0;4862216744.0;20926608915.0;9707107618.0;9349677677.0;357429942.0;1097484624.0;6575401126.0;634920804.0;1399301065.0;349323465.0;348917.0;5742119.0;2015441.0;9.1;8.3;26
2022-04-05;4;44179986250.0;3200273708.0;382569669.0;3256606352.0;46854091218.0;14107316432.0;13790839209.0;2617814958;4175954;200497736;316477223.0;3639883789.0;5457327031.0;20827075319.0;9513554698.0;8952832084.0;560722614.0;2066907256.0;5504018197.0;654521901.0;1288107344.0;550915507.0;30640.0;7318715.0;2457751.0;7.5;10.8;46
2022-04-07;4;39688022938.0;8564136833.0;261604223.0;2901020081.0;43819047658.0;13870551258.0;13569672858.0;2469947376;4078617;174285409;300878400.0;3392979068.0;5184969590.0;18722236340.0;15857785858.0;15474882420.0;382903438.0;1257684391.0;12902231181.0;316276788.0;1381593498.0;373105416.0;39696.0;7302238.0;2456088.0;10.1;11.0;25
2022-04-11;4;36906867563.0;4521956958.0;295319178.0;2633229033.0;40635662701.0;13009313303.0;12730798639.0;2349062556;3671033;160909845;278514664.0;3071111967.0;4595510102.0;17446083893.0;11179300309.0;10424894961.0;754405348.0;2314799302.0;7153606870.0;276291907.0;1434602230.0;744539913.0;25189.0;7401880.0;2438367.0;10.8;11.6;49
2022-04-12;4;36190358250.0;2757231813.0;286353625.0;2391728946.0;38806225873.0;13442517796.0;13167128238.0;2243425781;3696921;138438842;275389558.0;3002908695.0;4537590533.0;15437647305.0;8051182007.0;7519962086.0;531219921.0;1719239580.0;4615775016.0;263370309.0;1452797102.0;521353574.0;25189.0;7410353.0;2430806.0;12.4;11.7;29
2022-04-14;4;34813925000.0;1058961854.0;291969887.0;2181864364.0;36651744213.0;13347455402.0;13079739384.0;2181930906;3502749;122351256;267716018.0;2826214372.0;4292835399.0;13877454129.0;5370615318.0;4524990876.0;845624442.0;2730854756.0;888046096.0;237856167.0;1513858299.0;835792605.0;23048.0;7383513.0;2425276.0;14.1;11.9;63
2022-04-17;4;25543458833.0;3596121667.0;212217729.0;1969281198.0;28473857724.0;8576352726.0;8367978624.0;1535953630;3295989;114791256;208374102.0;1970285918.0;3325483648.0;12947694557.0;8708019485.0;7750924099.0;957095386.0;3100220042.0;4027391047.0;78312594.0;1502095802.0;947269187.0;43607.0;7269412.0;2513180.0;15.0;12.3;71
2022-04-24;4;28986707396.0;1718305563.0;243866622.0;2168533961.0;30645195731.0;8645302256.0;8429491291.0;1558249230;3078718;136234199;215810965.0;2078262068.0;3425415581.0;14798653680.0;5789194482.0;5337498222.0;451696260.0;1477946596.0;2731292637.0;70026277.0;1509928972.0;442469136.0;66325.0;7209517.0;1951282.0;13.4;13.3;24
2022-04-25;4;33244041250.0;1591134438.0;273229896.0;2167521075.0;35615195578.0;12520737050.0;12264721107.0;2134519693;3152575;124720512;256015943.0;2791932726.0;3998112463.0;14042020560.0;6403039737.0;5711212475.0;691827262.0;2321079042.0;2313868005.0;217786972.0;1550305718.0;682624203.0;40250.0;7209106.0;1953703.0;13.2;13.4;45
2022-04-29;4;31305194813.0;1798687792.0;246727707.0;2009250278.0;34113381061.0;12598821258.0;12336203673.0;2067923632;3181545;111279091;262617585.0;2720458012.0;4022553810.0;12589163714.0;6862852026.0;6059366244.0;803485782.0;2570884388.0;2494990150.0;210775767.0;1586201721.0;794279203.0;40615.0;7193268.0;1972697.0;14.5;13.9;50
2022-05-06;5;31530339313.0;1843103083.0;248046185.0;1978213070.0;34002886609.0;12815505357.0;12526972903.0;2104901529;3017007;108791374;288532454.0;2751317795.0;4001140561.0;12218212986.0;6541909636.0;5780964780.0;760944856.0;2470962793.0;2330015073.0;192973634.0;1547958136.0;752944384.0;29068.0;6173615.0;1797788.0;14.8;14.8;60
2022-05-07;5;26970116938.0;2129826167.0;216984597.0;1914914512.0;29453426069.0;9589592804.0;9349139630.0;1705628847;2904191;113513514;240453174.0;2329255554.0;3550994763.0;12161536396.0;6745034407.0;5876188991.0;868845416.0;2840920921.0;2297730746.0;98628623.0;1507754117.0;860851453.0;27296.0;6171701.0;1794966.0;15.5;14.9;58
2022-05-20;5;30146704083.0;3156101292.0;200651354.0;1841188822.0;33067405385.0;13358794882.0;13081462796.0;2198859564;2852708;96143662;277332086.0;2737195624.0;3913901932.0;10759657014.0;8118642770.0;7301596346.0;817046423.0;2658300637.0;3940747990.0;139071970.0;1380522172.0;809162771.0;35411.0;6091488.0;1756753.0;21.0;16.5;59
2022-05-31;5;31011937646.0;1312023958.0;240079916.0;1848356149.0;33186859594.0;13416725153.0;13118505399.0;2167325189;2576662;99069403;298219754.0;2789323128.0;3725008987.0;10986831072.0;5575381971.0;4711229527.0;864152444.0;2811350773.0;1366363056.0;160911550.0;1236756592.0;856272125.0;33020.0;5543200.0;2304098.0;16.8;17.7;57
2022-06-06;6;25744432083.0;1848773333.0;196234371.0;1778392195.0;28084561703.0;9731660170.0;9474389047.0;1686414751;2314102;106987205;257271123.0;2016780595.0;3035172109.0;11505232772.0;6163529519.0;5394395953.0;769133567.0;2583873599.0;2283646989.0;71830643.0;1224178289.0;762407718.0;47976.0;4765912.0;1911961.0;19.4;18.3;45
