Jour;Mois;Puissance moyenne journalière de l'injection RTE (W);Puissance moyenne journalière du refoulement RTE (W);Puissance moyenne journalière du soutirage net vers autres GRD (W);Puissance moyenne journalière des pertes modélisées (W);Puissance moyenne journalière de la consommation totale (W);Puissance moyenne journalière de la consommation totale HTA (W);Puissance moyenne journalière de la consommation télérelevée HTA (W);Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);Puissance moyenne journalière de la consommation profilée HTA (W);Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);Puissance moyenne journalière de la production totale (W);Puissance moyenne journalière de la production télérelevée totale (W);Puissance moyenne journalière de la production profilée totale (W);Puissance moyenne journalière de la production photovoltaïque totale (W);Puissance moyenne journalière de la production éolienne totale (W);Puissance moyenne journalière de la production cogénération totale (W);Puissance moyenne journalière de la production autres totale (W);Puissance moyenne journalière de la production photovoltaïque profilée (W);Puissance moyenne journalière de la production cogénération profilée (W);Puissance moyenne journalière de la production hydraulique profilée (W);Puissance moyenne journalière de la production autres profilée (W);Température moyenne journalière réalisée lissée (°C);Température moyenne journalière normale lissée (°C);Pseudo rayonnement
2020-04-26;4;25496019896.0;757487458.0;229865169.0;1797253510.0;26445118386.0;7359441574.0;6715279413.0;36611858;67937;28130044;644162161.0;2532960998.0;2910878869.0;13577027106.0;3733704629.0;2914454780.0;819249849.0;1713066449.0;636914951.0;3346749.0;1380376480.0;806560050.0;28598.0;11329459.0;1331742.0;15.8;13.5;60
2020-04-28;4;28958050479.0;2750432313.0;215546285.0;2058144451.0;30807680383.0;11097828527.0;9978785418.0;39637631;82952;27042058;1119043109.0;3605170486.0;3165953333.0;12871965395.0;6873752952.0;6374345318.0;499407634.0;1168911065.0;4271122354.0;2851724.0;1430867809.0;486705498.0;17356.0;11334403.0;1350377.0;14.9;13.8;24
2020-05-08;5;25377479021.0;1416988604.0;215220591.0;1857107921.0;26730265135.0;8858273001.0;7762403150.0;30919569;183912;27073616;1095869851.0;2532657305.0;2862430782.0;12418726950.0;4842103230.0;4047577570.0;794525660.0;1802596681.0;1518520076.0;297787.0;1520688686.0;780308853.0;28690.0;12801772.0;1386345.0;17.4;15.1;48
2020-05-10;5;24868557083.0;2006658313.0;199337583.0;1847165121.0;25789934092.0;7387267429.0;6783362520.0;27666787;190512;27780634;603904909.0;2609031966.0;2823338845.0;12914657918.0;4974538025.0;4529098693.0;445439332.0;777292909.0;2760623771.0;324648.0;1436296697.0;431210045.0;28690.0;12801772.0;1398825.0;17.3;15.3;15
2020-05-29;5;27707796250.0;2806162542.0;205788143.0;2027146564.0;30343026936.0;11778574414.0;10659567616.0;55408498;222416;24844696;1119006798.0;3996691409.0;3392735956.0;11094549548.0;7674327935.0;6624208060.0;1050119875.0;2253134107.0;4095292285.0;399260.0;1325502283.0;1036283868.0;15573.0;12437240.0;1383194.0;19.6;17.4;94
2020-06-01;6;24710970875.0;1815200771.0;198162653.0;1881070307.0;26719789330.0;9136873964.0;8027214011.0;46722858;179073;25844243;1109659953.0;2815426178.0;2948190801.0;11746552213.0;5903252187.0;4915228995.0;988023192.0;1924488542.0;2739759063.0;288652.0;1238715930.0;975023871.0;16624.0;11772602.0;1210095.0;20.0;17.8;69
2020-06-17;6;30966979604.0;898102354.0;256113458.0;2014809608.0;31898617194.0;12726017120.0;11437951730.0;54313235;244211;27451807;1288065390.0;4408561810.0;3492133307.0;11189895706.0;4100663010.0;3389436057.0;711226954.0;1681330084.0;975926021.0;442516.0;1442964390.0;699484532.0;22182.0;10444771.0;1275468.0;17.2;19.3;43
2020-06-21;6;23962802521.0;2017376833.0;195218234.0;1853769473.0;26031484874.0;8022531137.0;7392338014.0;46627723;198473;28150372;630193123.0;3107995065.0;2948427920.0;11877554183.0;6135046894.0;5273057165.0;861989729.0;1975861993.0;2845605167.0;132792.0;1313446942.0;850260670.0;22181.0;10444715.0;1262163.0;18.5;19.7;57
2020-06-24;6;31287560063.0;2113689813.0;233061830.0;2180658140.0;33449560094.0;13694658395.0;12399720084.0;72016587;243414;27289690;1294938311.0;4719414611.0;3776061070.0;11159876329.0;6689409815.0;5581523630.0;1107886185.0;2352396580.0;3141855712.0;659195.0;1194498328.0;1097107953.0;29577.0;9490821.0;1257835.0;22.7;20.0;92
2020-08-01;8;28659239229.0;1132809167.0;239762620.0;1915232674.0;30040433475.0;9735978629.0;8846296442.0;84705084;241654;30485389;889682187.0;4188854181.0;3770108276.0;12230060263.0;4668998706.0;3872793313.0;796205393.0;1741941138.0;1952784202.0;459551.0;973813815.0;792020293.0;36412.0;2893165.0;1255523.0;24.9;21.7;59
2020-08-08;8;28736230417.0;642598604.0;250988216.0;1869214661.0;29805140462.0;9584672441.0;8700411365.0;84706119;234968;30403136;884261076.0;4176130350.0;3768352834.0;12160640615.0;3831711527.0;2929055014.0;902656513.0;2034445637.0;888069384.0;580114.0;908616392.0;898427528.0;23065.0;2961552.0;1244369.0;26.1;21.4;79
2020-08-17;8;28751925521.0;1060265792.0;234785972.0;1784405710.0;29941360875.0;11184435409.0;9960203676.0;64142416;255073;28475517;1224231733.0;4509401891.0;3350476572.0;10804173998.0;4268892828.0;3585089807.0;683803021.0;1524892711.0;1816351998.0;1804665.0;925843454.0;679662569.0;23998.0;2874345.0;1242108.0;22.0;20.9;48
2020-08-20;8;30565261083.0;1761301833.0;259762318.0;1947612064.0;32365224198.0;12618593398.0;11219808178.0;74442693;275162;29433740;1398785220.0;4687255813.0;3779124695.0;11176098696.0;5768639330.0;4950128429.0;818510901.0;1864730019.0;2955767465.0;4097475.0;944044371.0;814283199.0;24003.0;2954028.0;1249670.0;23.8;20.6;63
2020-08-30;8;24953077333.0;1926050750.0;207515019.0;1732281373.0;26458154806.0;8220081736.0;7456219177.0;47894969;242175;33567487;763862559.0;3288573372.0;3008489712.0;11859305354.0;5370924614.0;4850860530.0;520064085.0;1378369655.0;2967382889.0;507862.0;1024664209.0;515964977.0;27098.0;2834574.0;1237436.0;17.5;19.6;34
2020-09-03;9;31473492167.0;947658979.0;261516775.0;1936120143.0;32975614089.0;13559119218.0;12222493853.0;64802201;448298;30271409;1336625365.0;4724795512.0;3805057187.0;10791120264.0;4647417819.0;3820315909.0;827101910.0;1941417433.0;1741546626.0;1625146.0;962828614.0;822434679.0;29417.0;3405922.0;1231892.0;18.7;19.2;80
2020-09-05;9;27113753333.0;1152736604.0;228832026.0;1806604167.0;28424740571.0;9579541224.0;8790223559.0;56925385;334299;32941403;789317665.0;3837173689.0;3534650728.0;11383173843.0;4499160034.0;3796442103.0;702717931.0;1709052716.0;1849167258.0;681016.0;940259044.0;698054437.0;29245.0;3400603.0;1233646.0;19.6;18.9;68
2020-09-21;9;32089591229.0;310594188.0;272102112.0;1864709286.0;32200739414.0;12986340625.0;11687336127.0;52306561;410443;31442102;1299004498.0;4708197287.0;3638434421.0;10783607975.0;2558553770.0;2046176697.0;512377073.0;1079826077.0;628894501.0;1699647.0;848133545.0;506466155.0;12793.0;3090844.0;2807280.0;20.5;16.9;50
2020-09-24;9;31040447688.0;3639026146.0;219100273.0;2082233011.0;32982621588.0;13607598287.0;12155734832.0;52266930;463797;31961174;1451863455.0;4799091745.0;3798493221.0;10692746435.0;7882533331.0;7502418654.0;380114677.0;880246594.0;6113173147.0;4090009.0;885023581.0;374199928.0;12794.0;3090837.0;2811118.0;17.7;16.5;32
2020-09-30;9;34586036333.0;876884438.0;296940650.0;2081411304.0;35631873809.0;13674261709.0;12183562120.0;49980850;394884;41142928;1490699589.0;4940399159.0;4038860338.0;12886833941.0;4301073867.0;3727254663.0;573819204.0;1442971042.0;1868242651.0;4201948.0;985658226.0;566175488.0;17191.0;3341417.0;4285108.0;14.8;15.7;56
2020-10-10;10;31566392083.0;1493685521.0;285778905.0;2152515718.0;32987332041.0;9605356091.0;8758380649.0;41329602;353564;49190551;846975442.0;4005652660.0;4054107237.0;15231342336.0;5352920102.0;4833166993.0;519753108.0;1177466486.0;2889022526.0;9037228.0;1277393861.0;505728437.0;17617.0;7388251.0;6618803.0;13.6;14.3;50
2020-10-16;10;42290037000.0;862004604.0;381055744.0;2530477996.0;42597497822.0;13498131631.0;11990184762.0;52691816;480949;61661615;1507946869.0;5574688440.0;5061294885.0;18348548486.0;4080999166.0;3725948964.0;355050203.0;870248679.0;1975772124.0;17910782.0;1217067582.0;343298783.0;24511.0;8191349.0;3535560.0;10.2;13.5;37
2020-10-21;10;35443164125.0;5818234771.0;251911693.0;2550559652.0;37986251468.0;13629050086.0;12238708199.0;49883636;495679;50554141;1390341887.0;4991476550.0;4422687023.0;14842104354.0;11163793460.0;10791716845.0;372076615.0;854438407.0;9099064908.0;27992700.0;1182297445.0;359255995.0;22109.0;9301935.0;3496575.0;14.2;12.8;26
2020-10-30;10;36100047354.0;2316820438.0;309337943.0;2322294411.0;38242369497.0;12861104132.0;11501706940.0;47100171;343346;59173507;1359397192.0;4787651816.0;4163256054.0;16323740471.0;7090774935.0;6644557189.0;446217746.0;1127853992.0;4266813443.0;188130282.0;1507977218.0;432094062.0;203372.0;10372893.0;3547419.0;13.3;11.5;64
2020-11-12;11;36831003354.0;1938987271.0;328200581.0;2867473660.0;39114206207.0;12923031291.0;11515108912.0;47468970;482435;66230860;1407922379.0;5193459701.0;4349894130.0;16533638820.0;7417864365.0;6957167397.0;460696968.0;948257281.0;3638496424.0;1494072085.0;1337038575.0;448962348.0;705787.0;8351840.0;2676993.0;11.9;9.5;64
2020-11-23;11;46718359354.0;252781958.0;437195670.0;3396411224.0;46625583167.0;13317110452.0;11840541238.0;50917755;604470;94395851;1476569214.0;5777094572.0;5053877144.0;22331582923.0;3993612667.0;3660213126.0;333399541.0;864254416.0;463288517.0;1518513107.0;1147556627.0;319704830.0;663066.0;9049772.0;3981874.0;7.5;7.9;73
2020-11-25;11;45300662854.0;1687789833.0;428785002.0;3545769103.0;46846593065.0;13945236789.0;12458696806.0;52136086;551330;97215974;1486539983.0;5769216068.0;5043075192.0;21939161626.0;7208274151.0;6911336404.0;296937747.0;742801829.0;3755514260.0;1522645273.0;1187312789.0;283110434.0;663068.0;9170806.0;3993439.0;7.8;7.7;65
2020-11-30;11;50673875125.0;879126479.0;489088396.0;3899660331.0;50977598819.0;13769012834.0;12235048941.0;53680819;662983;110531254;1533963893.0;6003280364.0;5724185715.0;25316244851.0;5571598901.0;5256010569.0;315588332.0;769267802.0;2030817941.0;1636444061.0;1135069097.0;302004822.0;670435.0;9205919.0;3707156.0;5.7;7.0;56
2020-12-16;12;45850759000.0;2327061563.0;406843239.0;3765117343.0;48336308294.0;13968906717.0;12499044357.0;54664249;713228;105009905;1469862360.0;5666273131.0;5592994046.0;22947747018.0;8984571439.0;8751755473.0;232815966.0;479082258.0;5241364935.0;1688453804.0;1575670442.0;217393774.0;882771.0;12282149.0;2257271.0;8.5;5.4;40
2020-12-17;12;45522016438.0;1764239583.0;415089901.0;3619463557.0;47515409117.0;13810913262.0;12369504888.0;54679339;742379;98160565;1441408374.0;5787502680.0;5584616292.0;22178794601.0;7792185722.0;7581029947.0;211155775.0;411448907.0;4081315457.0;1699374187.0;1600047171.0;195717893.0;899631.0;12269997.0;2268254.0;8.8;5.4;49
2020-12-19;12;39067556625.0;4413607021.0;345878531.0;3610126321.0;42019630595.0;9740174685.0;8846471072.0;43959472;557185;102227068;893703613.0;4574413843.0;4883208027.0;22675090315.0;11321685843.0;11153792726.0;167893117.0;305042336.0;7643814600.0;1669487012.0;1703341895.0;152357924.0;905985.0;12274910.0;2354299.0;9.2;5.2;31
2020-12-24;12;40215171583.0;4992188708.0;344445843.0;3525121015.0;43390652822.0;10026450233.0;8693939858.0;48325007;624635;101907547;1332510375.0;5474562197.0;4844869476.0;22893913726.0;12037236805.0;11889411242.0;147825563.0;341087918.0;8320552382.0;1646981647.0;1728614858.0;133057218.0;913191.0;11494830.0;2360325.0;9.5;5.0;31
2020-01-02;1;48637885688.0;1192454125.0;497905671.0;3703082728.0;50087729700.0;11824444538.0;10175160400.0;41290866;149446;44644564;1649284138.0;6704948126.0;5961777948.0;25510474213.0;6843286538.0;6634550515.0;208736023.0;431929859.0;3080526493.0;1792889378.0;1537940808.0;189471960.0;857178.0;15272630.0;3134255.0;5.3;4.8;44
2020-01-13;1;49079310021.0;2683752250.0;475929504.0;4005344588.0;51411161827.0;14122823813.0;12539595356.0;46466378;191435;44607797;1583228457.0;6560348078.0;6043371292.0;24593353033.0;9496878148.0;9278974306.0;217903842.0;558201193.0;5755170646.0;1802475936.0;1381030373.0;200956139.0;854323.0;15165990.0;927391.0;7.0;4.9;43
2020-01-18;1;45909372521.0;1156887396.0;468600427.0;3743997982.0;47240784054.0;10653300914.0;9588804327.0;39436909;163788;47949875;1064496587.0;5413975040.0;5697027465.0;25388930063.0;6700897339.0;6394839121.0;306058218.0;695454527.0;2775895158.0;1822807694.0;1406739960.0;289100122.0;850079.0;15167966.0;940051.0;7.2;5.1;66
2020-01-20;1;54452547938.0;2130578271.0;527198566.0;4433761028.0;55931870646.0;14680535770.0;12998938051.0;49331968;227654;52855263;1681597719.0;6922006559.0;6484468602.0;27742444830.0;8570860575.0;8226472184.0;344388392.0;699565895.0;4731352531.0;1821757655.0;1318184495.0;327302494.0;865132.0;15280715.0;940051.0;5.1;5.2;72
2020-01-31;1;42937176313.0;3333186917.0;390211508.0;3495116510.0;46009066012.0;13941978597.0;12355805293.0;44437344;190304;38574564;1586173304.0;6263794082.0;5606879778.0;20113211343.0;10290404634.0;10035436657.0;254967977.0;604155729.0;6387403478.0;1800241188.0;1498604239.0;236741819.0;862762.0;15589940.0;1773456.0;9.6;5.7;42
2020-02-01;2;37614030250.0;5376866833.0;330850077.0;3475563670.0;40718868483.0;10204427833.0;9203361189.0;36771377;143599;39523531;1001066644.0;5016264838.0;4997883670.0;20423853636.0;12288118813.0;12074946613.0;213172200.0;455284082.0;8556002146.0;1759492423.0;1517340162.0;196399945.0;835448.0;14161203.0;1775604.0;10.4;5.7;35
2020-02-06;2;49926022708.0;1270894021.0;478658117.0;3859833004.0;51570254361.0;14897267318.0;13200276316.0;49927256;199929;47902926;1696991002.0;6687642439.0;6109946243.0;23777368251.0;7253616795.0;6794537725.0;459079070.0;1063442429.0;2914776451.0;1782089963.0;1493307952.0;440076155.0;826518.0;14991739.0;3184658.0;7.4;6.0;84
2020-02-07;2;48831185208.0;1811315854.0;472232923.0;3883333757.0;51266577628.0;14337652927.0;12712527452.0;48472566;200924;48643115;1625125475.0;6570582821.0;6132160988.0;24128864288.0;8602274954.0;8189432002.0;412842952.0;980594569.0;4312800188.0;1796765488.0;1512114709.0;394358411.0;834870.0;15002293.0;2647378.0;7.1;6.1;70
2020-02-11;2;44537658896.0;5893927042.0;388180222.0;3990364426.0;48286984804.0;14605007070.0;12977887971.0;46791521;202934;42720112;1627119099.0;6270374607.0;5781302867.0;21540585693.0;14021797599.0;13679589246.0;342208353.0;655596746.0;10141739344.0;1769831748.0;1454629761.0;323524578.0;820345.0;15284285.0;2579144.0;9.3;6.3;40
2020-02-12;2;46806688729.0;3146144125.0;444816536.0;3853353851.0;49702910345.0;14726309922.0;13069977971.0;47874696;185694;46954061;1656331951.0;6285396184.0;5818828797.0;22777360990.0;10340536129.0;9918536659.0;421999469.0;985015462.0;6111459812.0;1783751856.0;1460308998.0;403305069.0;823662.0;15291594.0;2579144.0;8.4;6.4;59
2020-02-18;2;44182995917.0;4131488292.0;402299313.0;3762753791.0;47879315979.0;14547810103.0;12912246497.0;47797570;191742;43255356;1635563606.0;6116593840.0;5604468706.0;21519198663.0;11992861458.0;11535199986.0;457661472.0;1095325844.0;7668056715.0;1772668386.0;1456810513.0;439409699.0;837900.0;15540396.0;1873478.0;9.2;6.7;65
2020-02-21;2;45141522833.0;2165643146.0;438038969.0;3569793540.0;47891058121.0;14001225072.0;12424774560.0;46741098;198847;45490421;1576450512.0;6088013174.0;5608712078.0;22100677432.0;8923010943.0;8453282193.0;469728750.0;1150529587.0;4552973472.0;1769745124.0;1449762760.0;451472573.0;854950.0;15499108.0;1902118.0;8.3;6.9;65
2020-02-22;2;39509894750.0;4540327625.0;367101045.0;3642079620.0;43079224801.0;10326655580.0;9297314339.0;38755024;159020;47064898;1029341241.0;5005412143.0;5112343079.0;22548835056.0;12118838342.0;11596558800.0;522279542.0;1314295945.0;7608345035.0;1779665209.0;1416532153.0;504011111.0;866910.0;15499403.0;1902118.0;8.6;7.0;69
2020-02-27;2;48315097083.0;4245625292.0;444963835.0;4133230314.0;51128199212.0;14726425343.0;13040253601.0;50411591;212757;50857412;1686171742.0;6313115338.0;5984565671.0;24002611100.0;11636921570.0;11367699896.0;269221674.0;476695470.0;7959525771.0;1765930940.0;1434769389.0;250706854.0;866631.0;15705242.0;1942947.0;7.6;7.3;32
2020-03-14;3;38000012188.0;1434707021.0;366046745.0;3050977167.0;40540967540.0;9996494123.0;9102775057.0;38222825;130569;45833007;893719066.0;4326317300.0;4872627642.0;21261342074.0;7392686286.0;6884763516.0;507922770.0;1268757328.0;2821312437.0;1637712070.0;1664904451.0;489693211.0;924320.0;16198303.0;1106936.0;9.7;8.5;52
2020-03-23;3;34643994729.0;4011889896.0;290033800.0;2848756795.0;38237833932.0;10295242299.0;9084647495.0;34793853;108774;43223495;1210594804.0;4402912856.0;3810447863.0;19651104793.0;10744519694.0;10009782921.0;734736773.0;1405819235.0;6255701931.0;1584226881.0;1498771647.0;716302263.0;923214.0;16393743.0;1117553.0;9.9;9.3;74
2020-03-25;3;36628880250.0;2759870500.0;323233267.0;2888504936.0;39941402472.0;10826474958.0;9442794636.0;36814387;110156;47962735;1383680322.0;4490917589.0;3929131596.0;20609991051.0;9284130926.0;8487853303.0;796277623.0;1775306859.0;4440756715.0;1589455911.0;1478611441.0;777839495.0;926918.0;16393657.0;1117553.0;8.5;9.5;88
2020-03-27;3;37026117854.0;1251930938.0;339490994.0;2760879457.0;39890245210.0;10461908070.0;9129745320.0;36574420;115770;47402142;1332162750.0;4426308365.0;3945820214.0;20972116230.0;7216428745.0;6454864180.0;761564565.0;1678366132.0;2514285771.0;1584650698.0;1439126144.0;743148443.0;927844.0;16369177.0;1119101.0;8.2;9.8;70
2020-04-01;4;38822751167.0;1447677104.0;344805868.0;2640625037.0;40718116942.0;10861607695.0;9551546953.0;38179255;123187;48781152;1310060742.0;4263608792.0;4101267500.0;21404549362.0;6328473784.0;5526997700.0;801476084.0;1628141543.0;3090710278.0;260094339.0;1349527624.0;789294137.0;80798.0;10988833.0;1112316.0;7.9;10.3;81
2020-04-08;4;31071916188.0;902130979.0;281065793.0;2018994640.0;32056985954.0;10716842737.0;9557788552.0;40855017;78142;30795197;1159054185.0;3723884343.0;3352205308.0;14192325209.0;4187261180.0;3360418078.0;826843101.0;1795156643.0;1099173896.0;3379702.0;1289550938.0;814307056.0;27904.0;11356592.0;1151550.0;14.5;11.2;74
2020-04-10;4;28270640021.0;1487820146.0;240999387.0;1939858794.0;30115914329.0;10281356951.0;9193080305.0;41903180;73600;27597445;1088276646.0;3542198362.0;3228744036.0;12994040756.0;5513952636.0;4623230531.0;890722105.0;2032885862.0;2158007634.0;3017580.0;1320041560.0;878186148.0;27906.0;11356501.0;1151550.0;16.1;11.4;98
2020-04-12;4;25603956604.0;1013597792.0;226304324.0;1834164848.0;26703179172.0;7282510249.0;6603132140.0;35986821;67577;28376226;679378109.0;2572549754.0;3007829017.0;13775859528.0;4173289531.0;3406665665.0;766623865.0;1615518414.0;1248096187.0;3025919.0;1306649010.0;754234361.0;27905.0;11198815.0;1162785.0;16.2;11.7;56
2020-04-14;4;29047726479.0;3551078708.0;219875523.0;2160053465.0;31758378371.0;10390340840.0;9252384158.0;39451955;85282;29616862;1137956682.0;3784524170.0;3363306676.0;14151052586.0;8641659589.0;7719342037.0;922317552.0;2123352875.0;5250742554.0;2957018.0;1264607142.0;909581056.0;22074.0;11549651.0;1164771.0;13.6;11.9;82
2020-04-24;4;29030307458.0;795575917.0;254559170.0;1900490352.0;30044317505.0;10587604007.0;9527035091.0;47239821;72935;26540788;1060568916.0;3506546094.0;3133550381.0;12742763480.0;3964635485.0;3176583987.0;788051498.0;1778822913.0;775003362.0;3205287.0;1407603923.0;775222354.0;28599.0;11489938.0;1310607.0;16.3;13.3;56
2020-04-27;4;29410269479.0;715232771.0;255493832.0;1901051972.0;30092940141.0;10476180404.0;9488600534.0;41271398;83554;26402547;987579870.0;3533663246.0;3095615835.0;12919723155.0;3554449237.0;2953503463.0;600945773.0;1198314015.0;953994125.0;3258286.0;1398882810.0;588249688.0;17355.0;11345824.0;1332906.0;15.6;13.7;36
2020-05-03;5;26368069833.0;1262126625.0;241649965.0;1906555193.0;27548447512.0;7295444689.0;6663977330.0;29586792;76213;30925851;631467359.0;2578160718.0;3011209223.0;14603044025.0;4590709462.0;3927537063.0;663172399.0;1673170639.0;1321980472.0;368947.0;1595189404.0;649474530.0;24273.0;12287014.0;1386582.0;14.6;14.4;40
2020-05-12;5;31961307313.0;2013106188.0;247173587.0;2195245931.0;33890309225.0;11860260377.0;10641850458.0;38980623;290925;29980963;1218409919.0;4122784826.0;3749835537.0;14088175973.0;6384527619.0;5669087634.0;715439985.0;1447848023.0;3459748340.0;321303.0;1476609953.0;701332072.0;21358.0;12704929.0;1381626.0;13.2;15.5;41
2020-05-21;5;25549545354.0;1085154792.0;217247246.0;1854476036.0;27000529109.0;9479746721.0;8309731153.0;40891804;175505;25929534;1170015568.0;2734349220.0;2937304050.0;11782132274.0;4607861828.0;3597724667.0;1010137161.0;2236370857.0;917391611.0;195129.0;1453904231.0;995717638.0;18490.0;13016267.0;1384766.0;19.9;16.6;80
2020-05-24;5;23361489354.0;1779721583.0;204423116.0;1784385672.0;25289515919.0;7429684355.0;6839206867.0;36718949;185993;27136996;590477488.0;2756049740.0;2810273736.0;12229466149.0;5696556935.0;4699490406.0;997066530.0;2166957436.0;2162393507.0;189670.0;1367016323.0;982633582.0;18490.0;13016267.0;1398191.0;17.3;16.9;80
2020-05-31;5;22705746771.0;2859008354.0;169037542.0;1847282024.0;25159310460.0;7725673922.0;7130746289.0;44839332;175892;26157123;594927633.0;2776687750.0;2852133726.0;11733642715.0;7328891610.0;6280218914.0;1048672697.0;2182724794.0;3879974514.0;274120.0;1265918183.0;1034844521.0;15571.0;12429831.0;1382774.0;19.7;17.7;90
2020-06-30;6;30607696542.0;2041099792.0;221187460.0;2141373574.0;32825598455.0;13392671312.0;12081649361.0;73418984;316773;25753083;1311021951.0;4707090311.0;3738285178.0;10888062813.0;6621562740.0;5728106537.0;893456203.0;2058510453.0;3396297375.0;1930456.0;1164824456.0;883469365.0;40047.0;8633385.0;1313407.0;20.4;20.5;62
2020-07-11;7;26997367500.0;1373712563.0;219358176.0;1859712980.0;29007667840.0;9896284650.0;8943641951.0;79853598;218349;28119377;952642699.0;4033669378.0;3503887010.0;11465635478.0;5463084059.0;4455262903.0;1007821156.0;2268222382.0;2060298495.0;321949.0;1134241233.0;999691155.0;33720.0;6085840.0;2010441.0;20.7;21.2;81
2020-07-18;7;27953038854.0;808157813.0;243319227.0;1842663357.0;29274849736.0;9992110097.0;9068639976.0;81161781;211619;28407529;923470121.0;4147438237.0;3574719140.0;11450801334.0;4215951279.0;3213092687.0;1002858592.0;2265233311.0;883523826.0;455205.0;1066738937.0;996150238.0;42386.0;5494366.0;1171602.0;21.0;21.5;85
2020-08-18;8;29933783375.0;618677896.0;259521562.0;1810124981.0;30929069237.0;11991740194.0;10616177952.0;67987134;255804;28256336;1375562242.0;4637421696.0;3548572161.0;10654835913.0;3683610301.0;2940807415.0;742802886.0;1694650363.0;1038457835.0;591580.0;949910523.0;738656963.0;23997.0;2880116.0;1241811.0;22.1;20.8;49
2020-09-08;9;32229704583.0;544114583.0;273426045.0;1917130676.0;33043083238.0;13616459402.0;12250091144.0;64788368;442312;30194787;1366368258.0;4822860642.0;3816808624.0;10691529103.0;3548049959.0;2727431797.0;820618161.0;1876152328.0;757447307.0;638449.0;913811874.0;816106735.0;39671.0;3243536.0;1228219.0;18.8;18.6;88
2020-09-12;9;27818120896.0;642902750.0;241338912.0;1800660797.0;28795040972.0;9726527666.0;8908345528.0;55983843;340342;33847020;818182138.0;3854983624.0;3609875822.0;11513482656.0;3661822536.0;2842084876.0;819737660.0;1866048232.0;879500533.0;486953.0;915786818.0;815186480.0;39682.0;3244264.0;1267234.0;20.2;18.1;92
2020-09-15;9;33475778042.0;757893375.0;263013112.0;1988199053.0;34136060359.0;14259274733.0;12822313467.0;63957162;447326;30947345;1436961266.0;4894588566.0;3999774073.0;10887071155.0;3669387858.0;2966045588.0;703342270.0;1560730525.0;1257906505.0;1022954.0;849727874.0;698900335.0;31127.0;3140384.0;1270424.0;23.0;17.7;75
2020-10-15;10;41699500708.0;1733471104.0;364396200.0;2622340079.0;42972560312.0;14065228390.0;12459202967.0;53626791;484542;60572278;1606025423.0;5703470374.0;5031696755.0;18057481183.0;5993266988.0;5634600034.0;358666954.0;917645869.0;3829109780.0;24655328.0;1221856011.0;346889950.0;163279.0;8193475.0;3420249.0;10.2;13.6;39
2020-10-22;10;36438518958.0;1911473229.0;312857882.0;2238135082.0;37253353725.0;13613028827.0;12181216030.0;49472326;497467;45959694;1431812797.0;4977082491.0;4375506328.0;14191806592.0;5277300959.0;5007425407.0;269875553.0;518110968.0;3597047863.0;25171500.0;1136970629.0;257052587.0;22091.0;9301889.0;3498987.0;14.9;12.6;30
2020-11-06;11;39334598542.0;2723522313.0;347965210.0;3194781788.0;42131511399.0;13242272090.0;11840469108.0;48049388;450521;75582389;1401802982.0;5077053323.0;4643122159.0;19044981529.0;9063182168.0;8566145125.0;497037043.0;981169250.0;5225834132.0;1474989542.0;1381189244.0;482934383.0;877733.0;7798597.0;5426330.0;10.4;10.4;68
2020-11-07;11;34131880875.0;2289647583.0;328503781.0;2799841519.0;36215135076.0;9600367865.0;8731500150.0;38484315;307198;74029442;868867715.0;3963666771.0;4000046764.0;18538232720.0;7501247084.0;7249948476.0;251298608.0;471476755.0;4222143382.0;1454513966.0;1353112981.0;237187063.0;881701.0;7804658.0;5425186.0;11.5;10.3;25
2020-11-13;11;36663991521.0;2033536417.0;319289379.0;2876413924.0;39102748581.0;12839049895.0;11507297258.0;46811514;500453;67378714;1331752637.0;4916107538.0;4381157670.0;16851742798.0;7667996782.0;7351107253.0;316889528.0;704305988.0;4145799903.0;1487576233.0;1330314657.0;305144788.0;714100.0;8351824.0;2678816.0;12.2;9.4;44
2020-11-16;11;37007407667.0;3505261458.0;313067813.0;3053663885.0;39727988288.0;12803997781.0;11515099997.0;46489117;498556;69620827;1288897784.0;5075323058.0;4385996981.0;17346061967.0;9592573779.0;9353232138.0;239341641.0;640325796.0;6106687160.0;1470754988.0;1374805835.0;226212757.0;743538.0;8779699.0;3605647.0;12.2;9.0;41
2020-12-03;12;49222764354.0;3559964813.0;432169738.0;4207087472.0;51225586069.0;14450872945.0;12828499476.0;56944185;708377;109867747;1622373469.0;6156787244.0;5864628147.0;24585777424.0;10202043739.0;10055628312.0;146415427.0;402584198.0;6774581994.0;1703017052.0;1321860495.0;130858235.0;848614.0;12838039.0;1870539.0;6.1;6.7;24
